Enddate,Name,Region,ID,Headline,Copyright
20250907,BlueGdansk,ES-ES,7748880751,"Un cauce solidario","Gdansk a orillas del río Motława, Polonia (© Oscar Dominguez/TANDEM Stills + Motion)"
20250908,LaJayaAsturiasDay,ES-ES,0574508384,"¡Un gran día para pasear!","Puente de la Jaya, Rio Cares, Picos de Europa, Asturias, España (© Joana Kruse/Alamy Images)"
20250909,SwissSquirrel,ES-ES,7836274977,"Ramita a ramita, ella prepara","Una ardilla roja euroasiática hembra que lleva musgo, Suiza (© Jean-Luc and Francoise Ziegler/Minden Pictures)"
20250910,YorkshireHay,ES-ES,7917729802,"Vamos a tejer la naturaleza","Pacas de heno, Yorkshire del Norte, Inglaterra (© Nick Brundle Photography/Getty Images)"
20250911,ExtremaduraJamon,ES-ES,8041175238,"¡Prepárate para mirar al cielo!","Vista desde el Salto del Gitano, Parque Nacional de Monfragüe, Cáceres, Extremadura, España (© Daniel Viñé Garcia/Getty Images)"
20250912,SpinnerDolphins,ES-ES,8128013547,"Nada salvaje, nada libre","Manada de delfines giradores en el Mar Rojo, Marsa Alam, Egipto (© Franco Banfi/Nature Picture Library)"
20250913,PointReyesSeashore,ES-ES,8209669177,"Escarpado y salvaje","Chimney Rock, Costa Nacional de Point Reyes, California, EE. UU. (© Enrique Aguirre Aves/Getty Images)"
20250914,HohWaterfall,ES-ES,8372999914,"Musgo y niebla","Una cascada en el Parque Nacional Olympic, Washington, EE. UU. (© Chris Moore/TANDEM Stills + Motion)"
20250915,Echasse,ES-ES,8443490175,"Romance sobre el agua","Cigüeñuelas de alas negras, Francia (© Antonio Sementa/500px/Getty Images)"
20250916,OzoneEarth,ES-ES,8514798418,"La verdadera cúpula protectora","Vista nocturna del sur de Estados Unidos a unos 360 kilómetros sobre la Tierra (© Stocktrek Images/Getty Images)"
20250917,YoungMoose,ES-ES,6683972972,"Que el alce se alce con esplendor","Un joven alce macho en el Parque Nacional Denali, Alaska, EE. UU. (© Grant Ordelheide/TANDEM Stills + Motion)"
20250918,DunquinIreland,ES-ES,8742460168,"El borde occidental de Irlanda","Escaleras serpenteantes del muelle de Dunquin, condado de Kerry, Irlanda (© Hugh O'Connor/Getty Images)"
20250919,ThousandIslands,ES-ES,0457398976,"Mil razones para visitar","Región de las Mil Islas, río San Lorenzo, frontera entre EE. UU. y Canadá (© benedek/Getty Images)"
20250920,PaellaDay,ES-ES,0490054669,"¡No es pa’ ella, es pa’ mí!","Campo de arroz en el parque natural de la Albufera, Valencia, España (© Pablo Escuder Cano/Getty Images)"
20250921,IceOtters,ES-ES,0527606822,"¡Ya tengo mi piedra favorita!","Nutrias marinas, Prince William Sound, Alaska, EE. UU. (© Gerald Corsi/Getty Images)"
20250922,AspenEquinox,ES-ES,0554126679,"El color del otoño","Álamos durante el otoño, Bosque Nacional Fishlake, Utah, EE. UU. (© Danita Delimont/Getty Images)"
20250923,SportWeekTeide,ES-ES,0590010437,"¡Deporte al aire libre!","Parapente sobre el Parque Nacional del Teide, Tenerife, Islas Canarias, España (© Rafal Michal Gadomski/ShutterStock)"
20250924,BearLodge,ES-ES,0617575565,"El gigante solitario","Monumento Nacional Devils Tower, Wyoming, EE. UU. (© Laura Hedien/Getty Images)"
20250925,FortChittorgarh,ES-ES,0644530390,"Piedras talladas de coraje","Fuerte de Chittorgarh, Rajastán, India (© chetansoni/Shutterstock)"
20250926,AutumnChipmunk,ES-ES,0673938292,"Pequeña y adorable","La ardilla rayada, Parque Nacional Kootenai, Montana, EE. UU. (© Donald M. Jones/Minden Pictures)"
20250927,TankLakes,ES-ES,1860818071,"Despejado y tranquilo","Tank Lakes, Área silvestre de los lagos alpinos, Washington, EE. UU. (© Austin Trigg/TANDEM Stills + Motion)"
20250928,PienzaItaly,ES-ES,1965715400,"Pienza en el arte","Pienza en Siena, Toscana, Italia (© zpagistock/Getty Images)"
20250929,HoutenHouses,ES-ES,0772668707,"Paseos coloridos","Casas arcoíris en la ciudad de Houten, Países Bajos (© George Pachantouris/Getty Images)"
20250930,EucalyptusKoala,ES-ES,0797719606,"Con un buen respirar","Koala en un eucalipto, Parque Nacional Great Otway, Australia (© Jamie Lamb - elusive-images.co.uk/Getty Images)"
20251001,YosemiteClark,ES-ES,0823562766,"Ecos de la cordillera","Cordillera Clark, Sierra Nevada, Parque Nacional de Yosemite, California, EE. UU. (© Robb Hirsch/TANDEM Stills + Motion)"
20251002,OxbowBend,ES-ES,2093724420,"Salvaje por ley","Oxbow Bend en el río Snake, Parque Nacional Grand Teton, Wyoming, EE. UU. (© DanitaDelimont.com/AWL Images/SuperStock)"
20251003,SkyeHeather,ES-ES,0179378651,"Una elegante floración","Brezo creciendo en Glen Brittle, Isla de Skye, Escocia (© Adam Mowery/TANDEM Stills + Motion)"
20251004,DragonEndeavour,ES-ES,0464086432,"Misión: Posible","Paneles solares principales de la ISS vistos desde SpaceX Crew Dragon Endeavour (© NASA)"
20251005,ElPilarZaragoza,ES-ES,2251401044,"El pilar más importante","Catedral basílica de Nuestra Señora del Pilar, Zaragoza, España (© Botond Horvath/Shutterstock)"
20251006,AnshunBridge,ES-ES,0720553853,"Fiesta a la luz de la luna","Puente Anshun iluminado para el Fiesta del Medio Otoño, Chengdu, China (© Philippe LEJEANVRE/Getty Images)"
20251007,SaranacLake,ES-ES,0795608317,"El espejo del otoño","Villa de Saranac Lake, Montañas Adirondack, Nueva York, EE. UU. (© DenisTangneyJr/Getty Images)"
20251008,OctopusCyanea,ES-ES,0861664902,"Camuflaje en movimiento","Pulpo diurno, Maui, Hawái, EE. UU. (© Dave Fleetham/plainpicture)"
20251009,WebbPillars,ES-ES,0926278571,"La nebulosa del Águila","Los pilares de la creación vistos por el telescopio espacial James Webb (© NASA)"
20251010,MonurikiFiji,ES-ES,0990792283,"Un arrecife de reflexión","Arrecife de coral que rodea la isla de Monuriki, Islas Mamanuca, Fiyi (© David Wall/SuperStock)"
20251011,WoodDuckHen,ES-ES,1058654365,"Próxima parada: ¡España!","El pato joyuyo, EE. UU. (© ps50ace/iStock/Getty Images)"
20251012,DaySpain,ES-ES,2088635486,"Día de la Hispanidad","Fiesta Nacional de España, Plaza de Cibeles, Madrid, España (© Noppasin Wongchum/Getty Images)"
20251013,HinterseeWaterfall,ES-ES,0526830866,"¡Respira aire puro!","Desfiladero Wimbachklamm en el valle Wimbachtal, Ramsau bei Berchtesgaden, Baviera, Alemania (© EyeEm Mobile GmbH/Getty Images)"
20251014,OiaSantorini,ES-ES,1170312678,"Lienzo en azul y blanco","Pueblo de Oia, Santorini, Grecia (© f9photos/Getty Images)"
20251015,AmethystLaccaria,ES-ES,1228402064,"Los sabrosos del bosque","Hongos laccaria de amatista, Seabeck, Washington, EE. UU. (© Danita Delimont/Shutterstock)"
20251016,SiberianLynx,ES-ES,1284959959,"El gato fantasma","Lince euroasiático, Siberia (© Mario Plechaty Photograph/Shutterstock)"
20251017,RockRiverFalls,ES-ES,6474484835,"Afluentes del otoño","Rock River Canyon Wilderness, Península superior de Míchigan, EE. UU. (© Matt Anderson Photography/Getty Images)"
20251018,SilburyHill,ES-ES,9628182073,"Una colina protectora","Colina de Silbury, Avebury, Wiltshire, Inglaterra (© dbstockphoto/Getty Images)"
20251019,JaenCathedral,ES-ES,4511407655,"El tesoro mejor guardado","Catedral de la Asunción, Jaén, Andalucía, España (© JoseIgnacioSoto/Getty Images)"
20251020,HoffmansSloth,ES-ES,9765798870,"La vida en el carril lento","El perezoso didáctilo de Hoffmann, Ecuador (© Murray Cooper/Minden Pictures)"
20251021,DiyaDiwali,ES-ES,9858455543,"Tradiciones brillantes","Una diya en el Templo Dorado durante el Diwali, Amritsar, India (© EyeEm Mobile GmbH/Getty Images)"
20251022,BulgariaRocks,ES-ES,9951900468,"Grabado en piedra","Rocas de Belogradchik, Bulgaria (© EvaL Miko/Shutterstock)"
20251023,SnowLeopard,ES-ES,0046977195,"Nieve por todas partes","Leopardo de las nieves, Spiti, valle del norte de Himachal Pradesh, Cordillera del Himalaya, India (© Oriol Alamany/naturepl.com)"
20251024,QueenMary,ES-ES,3516526290,"Historias del mar","El transatlántico británico “RMS Queen Mary” en Long Beach, California, EE. UU. (© Kit Leong/Shutterstock)"
20251025,PaisVascoDay,ES-ES,6776223688,"Kaixo! ¡Qué día tan bonito!","Río Oca, Mundaka, Vizcaya, País Vasco, España (© Tuul and Bruno Morandi/Alamy)"
20251026,MartimoaapaFinland,ES-ES,0251068328,"La turbera viva de Finlandia","Vista aérea de las turberas en la Reserva Martimoaapa Mire, Finlandia (© romikatarina/Shutterstock)"
20251027,AfricanRaven,ES-ES,0390865860,"Cría cuervos…","El cuervo picogordo, Montañas Simien, Etiopía (© Ignacio Yufera/FLPA/Minden Pictures)"
20251028,TepliceRocks,ES-ES,0482796188,"Entrada al paraíso rocoso","Puerta gótica en las rocas de Adršpach-Teplice, Bohemia, República Checa (© Kseniya_Milner/Getty Images)"
20251029,FanalForest,ES-ES,0574680440,"El escondite de las hadas","Árboles antiguos en el Bosque de Fanal (Laurisilva de Madeira), Porto Moniz, isla de Madeira, Portugal (© Lukas Jonaitis/Shutterstock)"
20251030,PushkarFair,ES-ES,0743477785,"Bello cual camello","Dromedarios en Jaisalmer, Rajasthan, India (© f9photos/Getty Images)"
20251031,BranCastle,ES-ES,0559707677,"Bajo el hechizo de Halloween","Entrada al castillo de Bran en Bran, Brașov, Rumania (© blue sky in my pocket/Getty Images)"
20251101,AutumSaints,ES-ES,0641147491,"Vivir es ser recordado","Foz de Arbaiun, Navarra, España (© Martín Zalba/500px/Getty Images)"
20251102,BisonSprings,ES-ES,3027945894,"Rebaños de herencia","Bisontes pastando en aguas termales, Parque Nacional de Yellowstone, Wyoming, EE. UU. (© Cheryl Ramalho/Getty Images)"
20251103,MexicoJelly,ES-ES,0847480755,"Solo estoy jugando","Medusas nadando en el Pacífico, Guerrero, México (© Christian Vizl/TANDEM Stills + Motion)"
20251104,TowerBridgeUK,ES-ES,3109579970,"Cuidado con la brecha, esta se abre","Tower Bridge, Londres, Inglaterra (© Nick Brundle Photography/Getty Images)"
20251105,MoncayoAutumn,ES-ES,3658220911,"El color de la temporada","Hayedo de Peña Roya, Parque Natural del Moncayo, Zaragoza, Aragón, España (© David Santiago Garcia/DEEPOL by plainpicture)"
20251106,LanternsThailand,ES-ES,1230113417,"El cielo está lleno de deseos","Faros de colores en el templo de Wat Phra That Hariphunchai, Lamphun, Tailandia (© MR. ANUJAK JAIMOOK/Getty Images)"
20251107,WillowBear,ES-ES,1378157368,"El blanco no pasa de moda","Oso polar en Churchill, Manitoba, Canadá (© karen crewe/Getty Images)"
20251108,ExternsteineSunset,ES-ES,1694019342,"Rocas que cuentan leyendas","Complejo megalítico: Externsteine en el Bosque de Teutoburgo, Alemania (© Michael Sroka/Getty Images)"
20251109,LagoonNebula,ES-ES,1874240487,"Érase una estrella","Nubes interestelares en la Nebulosa de la Laguna, capturadas por el Telescopio Espacial Hubble (© ESA/NASA)"
20251110,KiteFuerteventura,ES-ES,1949854266,"Dejando volar la imaginación","Festival Internacional de Cometas de Corralejo, La Oliva, Fuerteventura, Las Palmas, Canarias, España (© Tamara Kulikova/ShutterStock)"
20251111,PrairieDogTown,ES-ES,2126702018,"Vida bajo la pradera","Perritos de la pradera de cola negra en Roberts Prairie Dog Town, Parque Nacional Badlands, Dakota del Sur, EE. UU. (© Greg Vaughn/Getty Images)"
20251112,ColosseumRome,ES-ES,3360998875,"Todos los caminos llevan a Roma","Vista aérea del Coliseo, Roma, Italia (© Nico De Pasquale Photography/Getty Images)"
20251113,AloeDichotoma,ES-ES,2317019212,"¡Un nido de tejedores!","Árboles Quiver por la noche con la Vía Láctea, Keetmanshoop, Namibia (© Wim van den Heever/naturepl.com)"
20251114,ManateeBaby,ES-ES,4491348488,"Un baño relajante","Madre manatí y cría, Crystal River, Florida, EE. UU. (© Gregory Sweeney/Getty Images)"
20251115,IrohazakaAutumn,ES-ES,9784235490,"¡Cuidado, que vienen curvas!","La carretera de Irohazaka en otoño, Nikko, Tochigi, Japón (© oneinchpunch/Shutterstock)"
20251116,FlamencoDay,ES-ES,7190621326,"¡Ole, ole! ¡Alza!","Bailaoras de Flamenco, España (© pepitoko/Getty Images)"
20251117,ShenandoahTrail,ES-ES,5113798571,"Senderos otoñales","Colores otoñales en el Parque Nacional Shenandoah, Virginia, EE. UU. (© Michael Ver Sprill/Getty Images)"
20251118,AutumnMerganser,ES-ES,5196368512,"El techo emplumado del otoño","La serreta capuchona, Oregón, EE. UU. (© Eric Vogt/TANDEM Stills + Motion)"
20251119,BudapestParliament,ES-ES,5288073856,"Con vistas al Danubio","Edificio del Parlamento Húngaro, Budapest, Hungría (© Alexander Spatari/Getty Images)"
20251120,SaypeGeneva,ES-ES,5813016129,"Esbozado en la historia","El artista Saype posa con su obra "World in Progress" en la sede de la ONU, Ginebra, Suiza (© Valentin Flauraud/EPA-EFE/Shutterstock)"
20251121,SealWaving,ES-ES,5901823197,"El día de la cortesía","Focas comunes en el Parque Estatal Robert Moses, Long Island, Nueva York, EE. UU. (© Vicki Jauron, Babylon and Beyond Photography/Getty Images)"
20251122,LeshanBuddha,ES-ES,8164485271,"El guardián de las aguas","Gran Buda de Leshan, Sichuan, China (© www.anotherdayattheoffice.org/Getty Images)"
20251123,MadgascarAmmonite,ES-ES,6952842200,"El código secreto de la naturaleza","Fósil de amonita de Madagascar (© ThomasLENNE/Shutterstock)"
20251124,GwailorFort,ES-ES,8433830967,"Secretos tallados en piedra","Fortaleza de Gwalior, Madhya Pradesh, India (© ImagesofIndia/Shutterstock)"
20251125,TreviFountain,ES-ES,1601085402,"Salud, monedas sueltas y amor","Fontana di Trevi en Roma, Italia (© Nico De Pasquale Photography/Getty Images)"
20251126,OliveGrove,ES-ES,8682630168,"La cuna del oro líquido","Olivos en la Sierra de Tramontana, Mallorca, Islas Baleares, España (© cinoby/Getty Images)"
20251127,PierOfEastbourne2025,ES-ES,1099940063,"Cielo, mar y aire","Muelle de Eastbourne, Sussex Oriental, Inglaterra (© Tolga_TEZCAN/Getty Images)"
20251128,InvernoItalia,ES-ES,0870485112,"Ruido blanco","Val Brandet, Brescia, Lombardía, Italia (© ClickAlps/Alamy)"
20251129,DeerVeluwe,ES-ES,0975453330,"¡Oh ciervo, hace frío!","Ciervo rojo en el Parque Nacional De Hoge Veluwe, Países Bajos (© CreativeNature_nl/Getty Images)"
20251130,LeipzigMarket,ES-ES,1066408557,"Donde brilla la ilusión","Mercado navideño en Leipzig, Alemania (© Krzysztof Baranowski/Getty Images)"
20251201,AntarcticArch,ES-ES,0463895614,"El hogar de los pingüinos","Arco natural tallado en un iceberg, Antártida (© Gabrielle/Adobe Stock)"
20251202,BosqueCranes,ES-ES,1308288145,"Las modelos de la papiroflexia","Grullas canadienses, Refugio Nacional de Vida Silvestre Bosque del Apache, Nuevo México, EE. UU. (© Jack Dykinga/Minden Pictures)"
20251203,CastildetierraNavarra,ES-ES,0561192005,"Unas tierras con historia","Pico Castildetierra cubierto de nieve en el Parque Natural de las Bardenas Reales, Valtierra, Navarra, España (© Martin Zalba/Getty Images)"
20251204,CheetahMound,ES-ES,1632145491,"¡Corre, nos ha visto!","Guepardo en la Reserva Nacional Maasai Mara, Narok, Kenia (© Andy Rouse/naturepl.com)"
20251205,CopanRuins,ES-ES,1717432720,"Cartógrafos de estrellas","Sitio arqueológico Maya de Copán, Honduras (© diegograndi/Getty Images)"
20251206,ConstitutionSpainDay,ES-ES,1916135600,"Honrando mis derechos y libertades","Palacio de las Cortes, Madrid, España (© marcp_dmoz on Flickr/Getty Images)"
20251207,MistyPineForest,ES-ES,2000019678,"Misterios entre el musgo","Bosque de pinos en Alsacia, Francia (© alekseystemmer/Getty Images)"
20251208,ComoChristmas,ES-ES,2097586747,"El lago encandila las luces","Luces navideñas en edificios de Domaso, Lago de Como, Italia (© Roberto Moiola/Getty Images)"
20251209,LlamaDay,ES-ES,5630891489,"¡Soy la llama que llama!","Guanaco, Punta Norte, Península Valdés, Argentina (© Sylvain Cordier/naturepl.com)"
20251210,CordobaCathedral,ES-ES,0926965367,"Donde convergen las culturas","Interior de la Mezquita-Catedral de Córdoba, Andalucía, España (© Elena Zolotova/Getty Images)"
20251211,EverestGlow,ES-ES,2074158502,"Donde el cielo se encuentra con la Tierra","La cima del Monte Everest al atardecer, vista desde el paso Renjo La, Nepal (© shoults/Alamy)"
20251212,SpeckledPoinsettia,ES-ES,3605658250,"La flor de la temporada","Flor de pascua manchada (© DigiPub/Getty Images)"
20251213,YosemiteWinter,ES-ES,3697194370,"Reflejos congelados","Río Merced, Parque Nacional de Yosemite, California, EE. UU. (© Ron and Patty Thomas/Getty Images)"
20251214,ReindeerFinland,ES-ES,3822671431,"La magia corre por los bosques","Reno durante la nevada invernal, Laponia, Finlandia (© Roberto Moiola/Getty Images)"
20251215,AmsterdamLights,ES-ES,3912023749,"El canal de la ilusión","Luces de Navidad en el canal Spiegelgracht, Ámsterdam, Países Bajos (© Amith Nag Photography/Getty Images)"
20251216,ChristmasGnomes,ES-ES,4014499424,"Seres diminutos, espíritus grandes","Gnomos hechos a mano en un mercado navideño (© Veronika Seppanen/Shutterstock)"
20251217,FrostySquirrel,ES-ES,4169839587,"Nieve, bellotas y ternura","Ardilla roja euroasiática en Northumberland, Inglaterra (© Michael_Conrad/Getty Images)"
20251218,SwedenSolstice,ES-ES,4279169138,"Rayos cálidos en el frío invierno","Luz del amanecer a través de árboles helados, Suecia (© Schon/Getty Images)"
20251219,BormioItaly,ES-ES,9743879453,"Altas montañas, historia profunda","Paisaje nevado en Bormio, Lombardía, Italia (© Roberto Moiola/Getty Images)"
20251220,StarLanterns,ES-ES,4365009466,"¡Vamos a seguir esa estrella!","Lámparas de estrellas navideñas de papel, Alemania (© artas/Getty Images)"
20251221,WinterCovadonga,ES-ES,5041137538,"Esperando un nuevo sol","Lago de Covadonga, Asturias, España (© emiliozv/Getty Images)"
20251222,NutcrackerAnkara,ES-ES,4457376290,"Vals de los copos de nieve","“El Cascanueces” interpretado por la Ópera y Ballet Estatal de Turquía en Ankara, Turquía (© Anadolu/Getty Images)"
20251223,ElmauChapel,ES-ES,4634628234,"¡Enciende las luces!","Capilla nevada con árbol de Navidad en los Alpes bávaros, Alemania (© mauritius images GmbH/Alamy)"
20251224,SibylSongMallorca,ES-ES,5129981423,"Un canto celestial","Canto de la Sibila, Catedral-Basílica de Santa María de Mallorca, Islas Baleares, España (© Daniel OUDIN/Alamy)"
20251225,SantaGlobe,ES-ES,4718622311,"Fantasía en miniatura","Bolas de nieve en un mercado navideño en Heidelberg, Alemania (© George Pachantouris/Getty Images)"
20251226,WiltshireDawn,ES-ES,4611953486,"La joya de Wiltshire","Catedral de Salisbury, Wiltshire, Inglaterra (© Julian Elliott Photography/Getty Images)"
20251227,SuperiorIceMN,ES-ES,4840040779,"Fragmentos de invierno","Placas de hielo a lo largo del Lago Superior, Grand Marais, Minnesota, EE. UU. (© wanderluster/Getty Images)"
20251228,RuffedLemur,ES-ES,4805768745,"El guardián del bosque","Lémur rufo blanco y negro en Madagascar (© Cyrielle Beaubois/Getty Images)"
20251229,AniTurkey,ES-ES,0462839984,"Caminos de la historia","Iglesia de San Gregorio en las ruinas de Ani, Kars, Turquía (© Kenan Talas/Getty Images)"
20251230,JapanSwans,ES-ES,6742186728,"Viaje sin fronteras","Cisnes cantores, estanque Kotoku, Japón (© Martin Bailey/Shutterstock)"
20251231,NewYearES,ES-ES,0875645687,"Empieza la cuenta atrás","Reloj de la Puerta del Sol antes de Nochevieja, Madrid (© Pablo Blazquez Dominguez/Getty Images)"
20260101,NewYearFox,ES-ES,1089834689,"Guardián del invierno","Zorro ártico durmiendo (© Chansak Joe/Getty Images)"
20260102,VeniceView,ES-ES,3506593808,"Destino universal","Vista aérea de Venecia, Véneto, Italia (© Clement Leonard/Getty Images)"
20260103,LauterbrunnenValley,ES-ES,2371150020,"El origen de la fantasía","Cascadas de Staubbach en Lauterbrunnen, cantón de Berna, Suiza (© pongnathee kluaythong/Getty Images)"
20260104,KingMountain,ES-ES,2537706712,"Una vista majestuosa","Kings Mountain, cordillera Chugach, Alaska, EE. UU. (© Chris Moore - Exploring Light Photography/TANDEM Stills + Motion)"
20260105,ImpalaRooibok,ES-ES,2728272877,"Vigilante silencioso","Manada de impalas, Reserva de Londolozi, Sudáfrica (© Mint Images/Getty Images)"
20260106,ReyesMagos,ES-ES,2955520279,"Tradición Encantada","Reyes Magos, Sevilla, Andalucía (© Carol La Rosa/ShutterStock)"
20260107,OldRockArch,ES-ES,3608770963,"Leyendas rocosas","Arco Turret enmarcado por la Ventana Norte en el Parque Nacional de los Arcos, Utah, EE. UU. (© Jim Patterson/TANDEM Stills + Motion)"
20260108,StarlingBrighton2025,ES-ES,4605556261,"Danza en el cielo","Estorninos sobre las ruinas del Muelle Oeste de Brighton, Inglaterra (© Philip Reeve/Photodisc/Getty Images)"
20260109,NaplesBasilica,ES-ES,4865830331,"La joya de Nápoles","Basílica de San Francisco de Paula, Nápoles, Italia (© javarman3/Getty Images)"
20260110,MatterhornSunrise,ES-ES,4973515891,"Pura magia suiza","El monte Cervino reflejado en el lago Stellisee al amanecer, Zermatt, Suiza (© Andy Trowbridge/naturepl.com)"
20260111,BlueMorocco,ES-ES,5067762597,"La perla azul","Fachadas azules de Chauen, Marruecos (© AnetteAndersen/Getty Images)"
20260112,SnowOtters,ES-ES,5291684262,"Ternura helada","Nutria euroasiática junto a su cría, Estonia (© Sven Zacek/naturepl.com)"
20260113,WalesWinter,ES-ES,5513593147,"Memorias ocultas en el valle","Valle de Clwyd, Gales, Reino Unido (© Valerie Blencowe/Getty Images)"
20260114,PalamidiFortress,ES-ES,5609140401,"Ascendiendo por la historia","Escalera de la Fortaleza de Palamidi, en Nauplia, Grecia (© George Pachantouris/Getty Images)"
20260115,ReineSunrise,ES-ES,5820604211,"Belleza nórdica","El pueblo pesquero de Reine, Noruega (© Roberto Moiola/Cavan Images/SuperStock)"
20260116,BerrySquirrel,ES-ES,5927701913,"Ternura roja en el blanco invierno","Ardilla roja euroasiática (© Galina Jacyna/Getty Images)"
20260117,Menorca,ES-ES,6251409346,"Tierra de menor tamaño y gran valor","Faro de Punta Nati, Ciudadela, Menorca, España (© Jorge Garcia Argazkiak/Getty Images)"
20260118,WhiteSandsNM,ES-ES,6358910879,"Un desierto disfrazado","Parque Nacional White Sands, Nuevo México, EE. UU. (© Francesco Carucci/Getty Images)"
20260119,BubblesAbraham,ES-ES,6461966091,"La vida bajo el hielo","Lago Abraham congelado, Alberta, Canadá (© Luis F Arevalo/Getty Images)"
20260120,IciclePenguin,ES-ES,6551563961,"Vida al borde del hielo","Pingüino Gentoo, Isla Petermann, Antártida (© Paul Souders/DanitaDelimont.com/Alamy)"
20260121,FITUR,ES-ES,6773132633,"Arquitectura de cristal y hielo","Palacio de Cristal del Retiro, Madrid, España (© All rights reserved - Copyright/Getty Images)"
20260122,KarlovyVary,ES-ES,6866349820,"Una historia de balneario bohemio","Karlovy Vary, Bohemia, República Checa (© Henryk Sadura/Getty Images)"
20260123,Toledo,ES-ES,4779443125,"Escarcha y luces festivas","Luces de Toledo encendidas tras una tormenta de nieve (© Cavan Images/Getty Images)"
20260124,AndermattSwiss,ES-ES,1707128541,"Un manto de belleza invernal","Pueblo de Andermatt en los Alpes, Suiza (© Xantana/Getty Images)"
20260125,BurnsPark,ES-ES,4298228176,"Cena de poesías","Parque Nacional del Patrimonio Burns, Ayr, Ayrshire, Escocia (© Alister Firth/Alamy)"
20260126,Navarra,ES-ES,9772390059,"Una villa detenida en el tiempo","Ochagavía cubierta de nieve, Navarra, España (© PhotosTime/Getty Images)"
20260127,DalmationPelicans,ES-ES,2127597270,"Sociable y ancestral","Pelícanos ceñudos, Lago Kerkini, Grecia (© Guy Edwardes/naturepl.com)"
20260128,WhanganuiPark,ES-ES,1389152194,"Fluye en la naturaleza","Parque Nacional Whanganui, Manawatu-Whanganui, Nueva Zelanda (© Matthew Micah Wright/Getty Images)"
